region,region_folder,clinic_folder,master_row,clinic_name,province,district,phone,suggested_logo_filename
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/071_row75_All New clinic,75,All New clinic,กรุงเทพมหานคร,เขตบางนา,0980098992,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/072_row76_BBC BAAN BANGNA CLINIC,76,BBC BAAN BANGNA CLINIC,กรุงเทพมหานคร,เขตบางนา,0875434441,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/073_row77_Century Clinic,77,Century Clinic,กรุงเทพมหานคร,เขตบางนา,0809595946,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/074_row78_Naravee clinic,78,Naravee clinic,กรุงเทพมหานคร,เขตบางนา,023988565,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/075_row79_ดีว่าดี คลินิก (ดีว่าดีแล็บ),79,ดีว่าดี คลินิก (ดีว่าดีแล็บ),กรุงเทพมหานคร,เขตบางนา,0832365626,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/076_row80_เบลลินา คลินิก,80,เบลลินา คลินิก,กรุงเทพมหานคร,เขตบางนา,0982491665,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/077_row81_Doctor Nan Clinic,81,Doctor Nan Clinic,กรุงเทพมหานคร,เขตบางบอน,0634495689,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/078_row82_Atita clinic,82,Atita clinic,กรุงเทพมหานคร,เขตบางพลัด,0633644666,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/079_row83_ฟ้ามีรักษ์คลินิกเวชกรรม,83,ฟ้ามีรักษ์คลินิกเวชกรรม,กรุงเทพมหานคร,เขตบางพลัด,0819137882,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/080_row84_Evershine Clinic,84,Evershine Clinic,กรุงเทพมหานคร,เขตบางรัก,0969120086,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/081_row85_สมาร์ทกายคลินิกเวชกรรม,85,สมาร์ทกายคลินิกเวชกรรม,กรุงเทพมหานคร,เขตบางรัก,0824684443,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/082_row86_Apps Away Clinic,86,Apps Away Clinic,กรุงเทพมหานคร,เขตบึงกุ่ม,0952363289,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/083_row87_Kharis clinic,87,Kharis clinic,กรุงเทพมหานคร,เขตบึงกุ่ม,0909797305,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/084_row88_Life Clinic,88,Life Clinic,กรุงเทพมหานคร,เขตบึงกุ่ม,0815263098,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/085_row89_นพ.ณภัทรสรณ์ อาชาบุณยเสก,89,นพ.ณภัทรสรณ์ อาชาบุณยเสก,กรุงเทพมหานคร,เขตบึงกุ่ม,0824551624,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/086_row90_24 aesthe clinic,90,24 aesthe clinic,กรุงเทพมหานคร,เขตปทุมวัน,0981522244,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/087_row91_Amida Clinic,91,Amida Clinic,กรุงเทพมหานคร,เขตปทุมวัน,0981916924,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/088_row92_RWC Clinic,92,RWC Clinic,กรุงเทพมหานคร,เขตปทุมวัน,0806655666,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/089_row93_Reva clinic,93,Reva clinic,กรุงเทพมหานคร,เขตปทุมวัน,0815936669,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/090_row94_iSKY Clinic,94,iSKY Clinic,กรุงเทพมหานคร,เขตปทุมวัน,0925156633,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/091_row95_บริษัท เดอะ อินฟินิตี้ วี เมด โซลูชั่น จํากัด,95,บริษัท เดอะ อินฟินิตี้ วี เมด โซลูชั่น จำกัด,กรุงเทพมหานคร,เขตปทุมวัน,0809544641,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/092_row96_บริษัท แอมมิดา เมดิคอล จํากัด (สํานักงานใหญ่),96,บริษัท แอมมิดา เมดิคอล จำกัด (สำนักงานใหญ่),กรุงเทพมหานคร,เขตปทุมวัน,0.098191692,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/093_row97_บริษัท ลูมิน่า เมดิคอล จํากัด,97,บริษัท ลูมิน่า เมดิคอล จำกัด,กรุงเทพมหานคร,เขตปทุมวัน,0973788888,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/094_row98_เจนิทีค คลีนิกเวชกรรม,98,เจนิทีค คลีนิกเวชกรรม,กรุงเทพมหานคร,เขตปทุมวัน,0629244966,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/095_row99_DVA Clinic,99,DVA Clinic,กรุงเทพมหานคร,เขตประเวศ,0952494160,logo.png
